A,B
P36149,Q00618
P36149,P42943
P36149,P47088
P36149,P47093
P36149,P36015
P36149,Q07508
P36149,P15436
P36149,P32776
P36149,Q04430
P36149,P25451
P36149,P43589
P36149,P0CS90
P36149,Q07830
P36149,Q00416
P36149,P41733
P36149,Q04693
P36149,P54839
P36149,Q04338
P36149,P23797
P36149,P41318
P36149,P11655
P36149,P32377
P36149,Q08446
P36149,P53600
P36149,P46961
P36149,O13297
P36149,P29055
P36149,P23293
P36149,P15303
P36149,P54790
P36149,P39012
P36149,Q06543
P36149,P29496
P36149,Q06217
P36149,P32457
P36149,P32794
P36149,P25298
P36149,P53961
P36149,P53550
P36149,P53878
P36149,P11938
P36149,P38902
P36149,P38910
P36149,P20449
P36149,Q12189
P36149,P46964
P36149,P35202
P36149,Q04174
P36149,P38630
P36149,Q08726
P36149,P32864
P36149,Q12308
P36149,P48415
P36149,P26637
P36149,P30665
P36149,Q06835
P36149,P20133
P36149,P14020
P36149,P39524
P36149,P25625
P36149,Q12154
P36149,Q03205
P36149,P40056
P36149,P14736
P36149,P53195
P36149,P53192
P36149,P53173
P36149,P53154
P36149,P38736
P36149,P40505
P36149,P41544
P36149,P40335
P36149,P47103
P36149,P47113
P36149,P17106
P36149,P24309
P36149,P80667
P36149,Q04632
P36149,P54000
P36149,P32352
P36149,P53959
P36149,P53953
P36149,P53951
P36149,P50947
P36149,P22579
P36149,P32179
P36149,Q08412
P36149,Q08474
P36149,Q12125
P36149,Q12382
P36149,Q02804
P36149,Q12051
P36149,Q03503
P36149,P32178
P36149,Q12074
P36149,Q3E791
P36149,P32479
P36149,Q8TGU8
P36149,P38243
P36149,P38250
P36149,P38114
P36149,P38283
P36149,P20049
P36149,P38341
P36149,Q3E7B6
P36149,P25583
P36149,P25351
P36149,P25345
P36149,P25365
P36149,P25607
P36149,P35182
P36149,Q07458
P36149,Q12191
P36149,P52891
P36149,Q3E774
P36149,P11076
P36149,P54854
P36149,P38966
P36149,P16664
P36149,Q06629
P36149,Q04178
P36149,P39904
P36149,Q03430
P36149,P25515
P36149,P39986
P36149,P32610
P36149,P40011
P36149,P40015
P36149,P0CD97
P36149,P39101
P36149,P39525
P36149,P28240
P36149,P38682
P36149,Q01477
P36149,P39952
P36149,P39956
P36149,P31115
P36149,P09624
P36149,P43571
P36149,P43615
P36149,P43620
P36149,P43625
P36149,P11154
P36149,P53164
P36149,P32803
P36149,P53035
P36149,P42941
P36149,P38822
P36149,P38827
P36149,P40509
P36149,P40499
P36149,P47031
P36149,P47005
P36149,P47123
P36149,P47175
P36149,P17505
P36149,P21801
P36149,Q12150
P36149,P40959
P36149,P35192
P36149,Q04301
P36149,Q03148
P36149,Q03790
P36149,Q03655
P36149,P28239
P36149,P53973
P36149,P53954
P36149,P13134
P36149,P33338
P36149,P21965
P36149,P42839
P36149,P32561
P36149,Q12285
P36149,P26786
P36149,Q99222
P36149,P22215
P36149,Q08913
P36149,Q08914
P36149,Q8TGJ0
P36149,P62651
P36149,Q02933
P36149,Q03010
P36149,Q08949
P36149,Q08971
P36149,Q06820
P36149,Q8TGQ7
P36149,P39517
P36149,Q08379
P36149,P32912
P36149,Q04869
P36149,P38828
P36149,P42939
P36149,P25386
P36149,P38738
P36149,P47133
P36149,P32461
P36149,P52593
P36149,P54785
P36149,P42837
P36149,P32913
P36149,Q02888
P36149,Q12520
P36149,Q06836
P36149,Q06340
P36149,P32767
P36149,P53148
P36149,P18898
P36149,P38753
P36149,P40958
P36149,P26448
P36149,Q12432
P36149,Q06505
P36149,Q12433
P36149,P53829
P36149,Q08734
P36149,P41834
P36149,Q07872
P36149,P40460
P36149,P53337
P36149,P54837
P36149,P47022
P36149,P33412
P36149,P32353
Q03630,P38334
Q03630,P22804
Q03630,P32601
Q03630,P25386
Q03630,Q08484
Q03630,P01123
Q03630,P25385
Q03630,Q03337
Q03630,Q03784
Q03630,Q99394
Q03630,Q04183
Q03630,Q03660
Q03630,P32613
Q03630,P46944
Q03630,P32893
Q03630,Q02804
Q03630,P18759
Q03630,P47155
Q03630,P32341
Q03630,P21576
Q03630,Q99260
Q03630,Q06144
Q03630,Q03880
Q03630,Q03529
Q03630,P22146
Q03630,P53959
Q03630,P53951
Q03630,P25491
Q03630,Q08144
Q03630,Q12234
Q03630,P33300
Q03630,P32842
Q03630,Q12034
Q03630,P41695
Q03630,P35187
Q03630,Q99190
Q03630,P06101
Q03630,P40986
Q03630,P10961
Q03630,P32468
Q03630,P45976
Q03630,P25045
Q03630,P53549
Q03630,Q06505
Q03630,P25337
Q03630,P47111
Q03630,Q07963
Q03630,P53905
Q03630,P32378
Q03630,P06776
Q03630,P32589
Q03630,P16664
Q03630,Q06678
Q03630,P39968
Q03630,P40075
Q03630,P38874
Q03630,P11792
Q03630,P36053
Q03630,Q99176
Q03630,P53950
Q03630,P19158
Q03630,P38206
Q03630,P32602
Q03630,P38221
Q03630,P32833
Q03630,P06787
Q03630,P38304
Q03630,P54199
Q03630,Q12018
Q03630,P53622
Q03630,Q12063
Q03630,P41920
Q03630,P15180
Q03630,P32325
Q03630,Q03761
Q03630,P22213
Q03630,P41810
Q03630,Q06636
Q03630,P49018
Q03630,Q05506
Q03630,Q06389
Q03630,P48360
Q03630,Q92317
Q03630,Q04080
Q03630,Q04082
Q03630,Q03322
Q03630,P28791
Q03630,Q04418
Q03630,P33767
Q03630,P23301
Q03630,P32630
Q03630,P40061
Q03630,P39958
Q03630,P40094
Q03630,P15625
Q03630,P43563
Q03630,P43621
Q03630,P53168
Q03630,P41811
Q03630,P33891
Q03630,P22224
Q03630,P33307
Q03630,P53045
Q03630,P53271
Q03630,P53039
Q03630,P38795
Q03630,P38875
Q03630,P29704
Q03630,P39014
Q03630,P40482
Q03630,P40468
Q03630,P39077
Q03630,Q00618
Q03630,P47088
Q03630,P36094
Q03630,P35201
Q03630,P36015
Q03630,P36145
Q03630,P36146
Q03630,P36162
Q03630,Q07830
Q03630,Q01590
Q03630,P32794
Q03630,P41733
Q03630,P38211
Q03630,P15436
Q03630,P39078
Q03630,P39079
Q03630,P32776
Q03630,P30777
Q03630,P38770
Q03630,P38782
Q03630,P19658
Q03630,P46673
Q03630,Q07845
Q03630,Q04673
Q03630,Q06287
Q03630,P14743
Q03630,Q00416
Q03630,Q12745
Q03630,Q04338
Q03630,P23797
Q03630,P53961
Q03630,P53550
Q03630,P17555
Q03630,P11655
Q03630,P53734
Q03630,P32773
Q03630,Q08726
Q03630,P32864
Q03630,P53600
Q03630,P46961
Q03630,P32333
Q03630,P21825
Q03630,Q02457
Q03630,P29055
Q03630,P14020
Q03630,P46678
Q03630,P05750
Q03630,P53878
Q03630,P39104
Q03630,P17065
Q03630,P32377
Q03630,P38902
Q03630,Q08236
Q03630,Q12109
Q03630,Q12517
Q03630,P20449
Q03630,P41834
Q03630,Q04174
Q03630,P06174
Q03630,P48415
Q03630,P29295
Q03630,P20133
Q03630,P31380
Q03630,P38199
Q03630,P38181
Q03630,P38305
Q03630,P38326
Q03630,P25389
Q03630,P25625
Q03630,P25642
Q03630,P25608
Q03630,Q07376
Q03630,Q12191
Q03630,Q12154
Q03630,P38959
Q03630,Q04562
Q03630,Q04599
Q03630,Q12163
Q03630,Q03956
Q03630,Q12508
Q03630,Q06677
Q03630,P02400
Q03630,P0C2H7
Q03630,Q03388
Q03630,Q04410
Q03630,P40056
Q03630,P40084
Q03630,P43571
Q03630,P43564
Q03630,P53195
Q03630,P32767
Q03630,P53192
Q03630,P53173
Q03630,P53154
Q03630,P53152
Q03630,P53118
Q03630,P35190
Q03630,P53083
Q03630,P24000
Q03630,P40340
Q03630,P21957
Q03630,P38736
Q03630,P38790
Q03630,P38817
Q03630,P38818
Q03630,P38876
Q03630,P40533
Q03630,P40531
Q03630,P40507
Q03630,P40505
Q03630,P40497
Q03630,P40492
Q03630,P41544
Q03630,P47061
Q03630,P40335
Q03630,P46956
Q03630,P47018
Q03630,P47103
Q03630,P47104
Q03630,P17106
Q03630,P35731
Q03630,P36088
Q03630,P24309
Q03630,P25296
Q03630,P36036
Q03630,P36115
Q03630,P36161
Q03630,P41800
Q03630,Q07872
Q03630,P39015
Q03630,Q05776
Q03630,Q06005
Q03630,Q06541
Q03630,Q06150
Q03630,P32499
Q03630,P32874
Q03630,Q03525
Q03630,P53973
Q03630,P53953
Q03630,P50947
Q03630,P40312
Q03630,Q92328
Q03630,P21182
Q03630,Q12118
Q03630,Q08412
Q03630,P41735
Q03630,P22215
Q03630,Q12051
Q03630,Q03010
Q03630,Q99299
Q03630,Q08923
Q03630,Q12432
Q03630,Q12049
Q03630,Q03503
Q03630,Q12074
Q03630,Q12321
Q03630,Q06815
Q03630,P45978
Q03630,Q06623
Q03630,P39726
Q03630,P39551
Q03630,P39552
Q03630,Q8TGV0
Q03630,P80235
Q03630,P38210
Q03630,P38174
Q03630,P38120
Q03630,P38331
Q03630,P38353
Q03630,P25574
Q03630,P25351
Q03630,Q3E7Z8
Q03630,P25364
Q03630,P14066
Q03630,Q07532
Q03630,Q3E829
Q03630,Q05672
Q03630,P19262
Q03630,Q04935
Q03630,Q06629
Q03630,P17121
Q03630,P39904
Q03630,P08067
Q03630,P39986
Q03630,Q05676
Q03630,P27895
Q03630,P40037
Q03630,Q01477
Q03630,P09624
Q03630,P43539
Q03630,P43603
Q03630,P43615
Q03630,P32803
Q03630,P53060
Q03630,P38755
Q03630,P00447
Q03630,P38827
Q03630,P33323
Q03630,P40523
Q03630,P40433
Q03630,Q45U18
Q03630,Q3E7B2
Q03630,P47031
Q03630,P12954
Q03630,P47015
Q03630,P47005
Q03630,P47085
Q03630,P47153
Q03630,P32860
Q03630,P35732
Q03630,P14064
Q03630,P36064
Q03630,Q03180
Q03630,P34233
Q03630,P36116
Q03630,Q07987
Q03630,Q05788
Q03630,P29029
Q03630,Q05934
Q03630,P20051
Q03630,Q06409
Q03630,Q06417
Q03630,Q03656
Q03630,P40156
Q03630,P13134
Q03630,P53855
Q03630,P33338
Q03630,P38636
Q03630,P21965
Q03630,P53725
Q03630,P22579
Q03630,Q12285
Q03630,Q99252
Q03630,Q12089
Q03630,Q02891
Q03630,P62651
Q03630,P39016
Q03630,P39517
Q03630,P32353
P46944,P38334
P46944,Q02804
P46944,Q99260
P46944,Q03337
P46944,Q99394
P46944,Q06813
P46944,P40351
P46944,P11076
P46944,Q12154
P46944,P38934
P46944,P43571
P46944,P53951
P46944,P53959
P46944,P53195
P46944,Q04632
P46944,Q08412
P46944,P14020
P46944,P39524
P46944,P53847
P46944,P32803
P46944,P53173
P46944,P54837
P46944,P25358
P46944,P22146
P46944,P32621
P46944,P38736
P46944,Q12234
P46944,P41544
P46944,Q08144
P46944,P53192
P46944,Q03880
P46944,P47155
P46944,Q06677
P46944,Q03529
P46944,Q12191
P46944,P40509
P46944,P33767
P46944,Q06144
P46944,P53154
P46944,P39904
P46944,P48353
P46944,P39986
P46944,P32368
P46944,Q12239
P46944,P40009
P46944,P47133
P46944,P53633
P46944,P16664
P46944,P32618
P46944,Q99220
P46944,Q03687
P46944,P46956
P46944,P40533
P46944,P40499
P46944,P47103
P46944,P40056
P46944,Q12124
P46944,P20486
P46944,P21965
P46944,Q12433
P46944,Q06505
P46944,Q01477
P46944,P32561
P46944,P31115
P46944,P06839
P46944,P40562
P46944,P38304
P46944,Q03661
P46944,P40565
P46944,Q99278
P46944,Q04673
P46944,P22579
P46944,Q12150
P46944,P40505
P46944,P04911
P46944,Q06164
P46944,P39705
P46944,Q06810
P46944,P39702
P46944,P24280
P46944,P43572
P46944,P02829
P46944,P32797
P46944,P22470
P46944,P38197
P46944,P22336
P46944,Q07532
P46944,P32790
P46944,P38080
P46944,P32833
P46944,P18759
P46944,Q3E7B6
P46944,P53622
P46944,P25386
P46944,P35182
P46944,P38305
P46944,P38319
P46944,P38335
P46944,P38150
P46944,P25583
P46944,P25344
P46944,P25332
P46944,P25625
P46944,Q12680
P46944,Q07534
P46944,Q07528
P46944,Q03390
P46944,Q04410
P46944,P43583
P46944,P43603
P46944,P32912
P46944,P28777
P46944,P53156
P46944,P22204
P46944,P53334
P46944,P38769
P46944,P38798
P46944,P38817
P46944,P38856
P46944,P40187
P46944,P40531
P46944,P46999
P46944,P32604
P46944,P47018
P46944,P47040
P46944,P17106
P46944,P47123
P46944,P14064
P46944,P36008
P46944,P36088
P46944,P32801
P46944,P36115
P46944,P36116
P46944,Q07872
P46944,P37370
P46944,P40208
P46944,Q03656
P46944,Q05029
P46944,P48524
P46944,P20081
P46944,P07213
P46944,Q12010
P46944,Q12118
P46944,Q08484
P46944,P36017
P46944,Q12382
P46944,Q08873
P46944,Q12270
P46944,Q12051
P46944,P33300
P46944,Q02786
P46944,P22516
P46944,Q03503
P46944,P25042
P46944,P39010
P46944,P49018
P46944,P32610
P46944,P25515
P46944,P28263
P46944,P40094
P46944,P43621
P46944,P41811
P46944,P53045
P46944,P53271
P46944,P07278
P46944,P31412
P46944,P36107
P46944,Q06147
P46944,P39006
P46944,Q12386
P46944,P02293
P46944,P38970
P46944,Q03784
P46944,P38682
P46944,P21576
P46944,P53379
P46944,Q06150
P46944,P25618
P46944,Q05359
P46944,P39704
P46944,P40335
P46944,Q12271
P46944,P54787
P46944,P13134
P46944,Q06385
P46944,Q03388
P46944,P38326
P46944,P38144
P46944,Q12285
P46944,Q12125
P46944,P47104
P46944,P23643
P46944,P40085
P46944,P41806
P46944,P53262
P46944,P47057
P46944,P28707
P46944,P17891
P46944,Q99299
P46944,P31109
P46944,P01123
P46944,Q12527
P46944,Q12142
P46944,Q03660
P46944,P17214
P46944,P38892
P46944,P38691
P46944,Q12380
P46944,P38273
P46944,P07274
P46944,P40150
P46944,Q06410
P46944,P32913
P46944,Q07807
P46944,P21951
P46944,P35196
P46944,P17967
P46944,P19658
P46944,P47088
P46944,P32458
P46944,P53129
P46944,P36095
P46944,P34072
P46944,P53938
P46944,P53911
P46944,P40343
P46944,P32607
P46944,P12962
P46944,O14467
P46944,P38810
P46944,Q12483
P46944,P32602
P46944,P38221
P46944,Q06389
P46944,Q92317
P46944,Q03322
P46944,P23301
P46944,P43614
P46944,P39927
P46944,P53039
P46944,P22804
P46944,P40482
P46944,P15367
P46944,Q00618
P46944,P47027
P46944,P22696
P46944,P47093
P46944,P47108
P46944,P36015
P46944,Q07830
P46944,Q01590
P46944,Q00416
P46944,Q04500
P46944,P40969
P46944,Q04338
P46944,P05750
P46944,P53878
P46944,P11938
P46944,P17065
P46944,P11655
P46944,Q01855
P46944,Q08236
P46944,P32864
P46944,P53600
P46944,P32288
P46944,Q06096
P46944,P20133
P46944,P38112
P46944,P30777
P46944,P33411
P46944,P47172
P46944,P25385
P46944,P53550
P46944,P17555
P46944,Q08685
P46944,Q02457
P46944,P15303
P46944,P39548
P46944,P38210
P46944,P38075
P46944,P35206
P46944,P25574
P46944,P25656
P46944,P22007
P46944,P52891
P46944,P39717
P46944,P27637
P46944,P38317
P46944,P38156
P46944,P43565
P46944,P53188
P46944,P53171
P46944,P53083
P46944,P00447
P46944,P47052
P46944,Q03957
P46944,P46654
P46944,P37291
P46944,Q06703
P46944,P12683
P46944,Q05043
P46944,P32829
P46944,P01120
P46944,Q92328
P46944,Q12245
P46944,Q12038
P46944,Q99177
P46944,Q06815
P46944,P10662
P46944,Q04175
P46944,Q02197
P46944,Q8TGU2
P46944,P38932
P46944,P32804
P46944,P53253
P46944,P32582
P46944,P32893
P46944,P31334
P46944,P38784
P46944,P38867
P46944,Q3E7B2
P46944,P39542
P46944,Q02772
P46944,P36041
P46944,P32769
P46944,P41800
P46944,P54003
P46944,Q01846
P46944,P40959
P46944,P54000
P46944,Q03530
P46944,P33890
P46944,Q3E735
P46944,Q99325
P46944,Q08622
P46944,Q08906
P46944,Q03080
P46944,P32842
P46944,P41807
P46944,P39517
P46944,P53337
P46944,P40527
P46944,P18409
P46944,P39718
P46944,P38176
P46944,P38170
P46944,P06787
P46944,P25343
P46944,P25337
P46944,P10355
P46944,P32641
P46944,P49687
P46944,P38753
P46944,P21957
P46944,P38766
P46944,P32351
P46944,P32521
P46944,P47086
P46944,P36102
P46944,P36101
P46944,P14741
P46944,P52893
P46944,Q99176
P46944,P14743
P46944,Q9URQ3
P46944,P32915
P46944,P25087
P46944,P34760
P46944,P26448
P46944,Q03829
P46944,P32352
P46944,P20107
P46944,P25491
P46944,P32897
P46944,P32179
P46944,P06785
P46944,Q02889
P46944,P40957
P46944,P46949
P46944,P53148
P46944,P38827
P46944,P40958
P46944,P41733
P46944,Q03103
P46944,Q12050
P46944,Q04183
P32893,P38334
P32893,P22146
P32893,P32613
P32893,P39005
P32893,P36095
P32893,P36116
P32893,P40341
P32893,P17260
P32893,Q99394
P32893,Q12051
P32893,P38622
P32893,P32486
P32893,Q03337
P32893,P25343
P32893,P39743
P32893,Q04183
P32893,Q03660
P32893,P24280
P32893,P38199
P32893,P34761
P32893,P17065
P32893,P39524
P32893,P39104
P32893,P38555
P32893,P24583
P32893,P38071
P32893,P38307
P32893,Q07786
P32893,Q12163
P32893,P39081
P32893,P39994
P32893,P53040
P32893,P53008
P32893,Q03435
P32893,P32804
P32893,P53156
P32893,P40367
P32893,P36008
P32893,P32353
P32893,Q12127
P32893,Q12500
P32893,Q99176
P32893,P35200
P32893,P15274
P32893,Q03673
P32893,Q03880
P32893,P32352
P32893,P21182
P32893,Q08144
P32893,P40351
P32893,P32875
P32893,P41817
P32893,P19657
P32893,Q12531
P32893,Q12734
P32893,P47155
P32893,P53858
P32893,P22023
P32893,O14464
P32893,P38204
P32893,P38167
P32893,P38236
P32893,P25625
P32893,Q04089
P32893,P53154
P32893,P53083
P32893,P32591
P32893,Q03957
P32893,Q05934
P32893,P50110
P32893,P33760
P32893,P13134
P32893,P27825
P32893,P53951
P32893,P25618
P32893,P33775
P32893,P39993
P32893,P47102
P32893,P32485
P32893,P02829
P32893,P11484
P32893,Q06385
P32893,P53104
P32893,Q05031
P32893,P38889
P32893,Q06636
P32893,P43571
P32893,Q04080
P32893,P17121
P32893,P38069
P32893,Q03723
P32893,P31382
P32893,P38138
P32893,P38813
P32893,P26725
P32893,P48439
P32893,P11076
P32893,Q07468
P32893,P32621
P32893,P38682
P32893,P01123
P32893,Q08484
P32893,P41544
P32893,Q02804
P32893,Q04632
P32893,P53959
P32893,P25560
P32893,P25296
P32893,P21576
P32893,Q92331
P32893,P53045
P32893,P40529
P32893,P07560
P32893,Q07807
P32893,Q12221
P32893,P41810
P32893,P40061
P32893,P43563
P32893,P22804
P32893,Q01590
P32893,P46675
P32893,Q04338
P32893,Q03254
P32893,Q06096
P32893,P32325
P32893,P25385
P32893,P33895
P32893,P38187
P32893,P09959
P32893,P40509
P32893,P06787
P32893,Q02775
P32893,Q03784
P32893,Q06389
P32893,P43614
P32893,P30777
P32893,P32521
P32893,Q00618
P32893,P19658
P32893,Q07830
P32893,Q03048
P32893,Q03103
P32893,Q03691
P32893,P17555
P32893,P53878
P32893,Q12517
P32893,P22139
P32893,P32864
P32893,P21825
P32893,P20133
P32893,P15303
P32893,P18414
P32893,P39078
P32893,P14682
P32893,P39940
P32893,P39958
P32893,P39007
P32893,P38782
P32893,P38875
P32893,Q00245
P32893,Q12267
P32893,P41733
P32893,P06785
P32893,P39719
P32893,P25656
P32893,P35182
P32893,P22007
P32893,Q12071
P32893,Q06677
P32893,P39904
P32893,Q04399
P32893,Q04410
P32893,Q3E6R4
P32893,P40054
P32893,P53185
P32893,P09620
P32893,P39722
P32893,P38273
P32893,P33755
P32893,Q07622
P32893,Q99380
P32893,P22108
P32893,P53129
P32893,P47061
P32893,P47051
P32893,O60200
P32893,Q04734
P32893,Q92328
P32893,Q99299
P32893,P38738
P32893,P40526
P32893,P17106
P32893,P39931
P32893,P41698
P32893,P25303
P32893,P53938
P32893,P33338
P32893,P32462
P32893,Q08108
P32893,Q3E735
P32893,Q12324
P32893,Q12132
P32893,P38144
P32893,P47134
P32893,P39016
P32893,P32368
P32893,P25491
P32893,P25587
P32893,P25386
P32893,P53622
P32893,P47123
P32893,P39742
P32893,P54785
P32893,Q12234
P32893,P27637
P32893,P32790
P32893,P38265
P32893,P38279
P32893,P38132
P32893,P16120
P32893,P25364
P32893,P06242
P32893,Q03125
P32893,P13663
P32893,P46674
P32893,P40986
P32893,P22213
P32893,Q04934
P32893,P40075
P32893,Q01477
P32893,P35190
P32893,P32608
P32893,P38770
P32893,P32361
P32893,P21651
P32893,P47103
P32893,P35210
P32893,P36115
P32893,Q04673
P32893,Q07951
P32893,P38634
P32893,Q9URQ3
P32893,P40959
P32893,P54000
P32893,P32829
P32893,Q03554
P32893,Q04949
P32893,P41318
P32893,P53550
P32893,P53920
P32893,P53718
P32893,P32897
P32893,P48606
P32893,P42939
P32893,P41696
P32893,P38200
P32893,Q03764
P32893,P53195
P32893,P22224
P32893,P41543
P32893,P38691
P32893,P47160
P32893,P36012
Q04183,P38334
Q04183,P32806
Q04183,P38555
Q04183,P51996
Q04183,Q99394
Q04183,Q03337
Q04183,P32613
Q04183,Q03660
Q04183,Q03784
Q04183,P11484
Q04183,P10591
Q04183,P22516
Q04183,Q07807
Q04183,P41338
Q04183,P32074
Q04183,Q07468
Q04183,Q12000
Q04183,P38144
Q04183,P39517
Q04183,Q03758
Q04183,P00546
Q03660,P38334
Q03660,P32806
Q03660,P38555
Q03660,P51996
Q03660,P11076
Q03660,Q03337
Q03660,P01123
Q03660,P24280
Q03660,P02829
Q03660,P32613
Q03660,P14904
Q03660,Q99394
Q03660,P53258
Q03660,P39993
Q03660,P40094
Q03660,P10592
Q03660,P10591
Q03660,P11484
Q03660,Q12380
Q03660,P53104
Q03660,P47037
Q03660,Q12050
Q03660,P00358
Q03660,P53252
Q03660,P53740
Q03660,P39547
Q03660,P18410
Q03660,P39742
Q03660,P40343
Q03660,Q12271
Q03660,Q07468
Q03660,Q07807
Q03660,Q01590
Q03660,P35182
Q03660,P53341
Q03660,P32368
Q03660,P04039
Q03660,Q12416
Q03660,P24583
Q03660,Q03784
Q03660,Q06636
Q03660,P49018
Q03660,Q04080
Q03660,P43577
Q03660,P39007
Q03660,P38813
Q03660,P38875
Q03660,P40527
Q03660,P19658
Q03660,P39005
Q03660,P41733
Q03660,P17555
Q03660,Q12272
Q03660,P21825
Q03660,P23293
Q03660,P15303
Q03660,P14020
Q03660,P34221
Q03660,P38231
Q03660,P38265
Q03660,P17261
Q03660,Q03435
Q03660,P41058
Q03660,Q99380
Q03660,P33301
Q03660,Q06385
Q03660,P17121
Q03660,P87275
Q03660,P53123
Q03660,P09620
Q03660,P53231
Q03660,P41806
Q03660,P38711
Q03660,P38884
Q03660,P40535
Q03660,P40505
Q03660,P47061
Q03660,P35127
Q03660,P36101
Q03660,P34239
Q03660,P08432
Q03660,P36116
Q03660,P36142
Q03660,Q07794
Q03660,P0CG63
Q03660,P32353
Q03660,Q12150
Q03660,P49166
Q03660,Q05854
Q03660,P25491
Q03660,Q08144
Q03660,P32607
Q03660,P47190
Q03660,Q12341
Q03660,Q12051
Q03660,P11632
Q03660,P38144
Q03660,P39517
P38334,P33336
P38334,Q03784
P38334,Q03337
P38334,Q99394
P38334,P01123
P38334,Q02804
P38334,P53951
P38334,P53959
P38334,P53195
P38334,Q04632
P38334,P39524
P38334,P32803
P38334,P25340
P38334,P53173
P38334,P54837
P38334,P25358
P38334,P32621
P38334,P37020
P38334,P38736
P38334,P13134
P38334,P53192
P38334,P53253
P38334,P53224
P38334,P25625
P38334,P46956
P38334,Q03880
P38334,P16664
P38334,Q12234
P38334,P32368
P38334,P52871
P38334,Q03529
P38334,Q99287
P38334,P53953
P38334,P38992
P38334,Q06677
P38334,Q08144
P38334,P40533
P38334,Q03687
P38334,P32618
P38334,Q12191
P38334,P47018
P38334,Q03697
P38334,Q12155
P38334,P38298
P38334,Q03860
P38334,P32613
P38334,A0A0B4J294|H3BQQ8|H3BUK6|Q9UL33
P38334,P47155
P38334,P36107
P38334,P32341
P38334,P21576
P38334,P36135
P38334,P41800
P38334,Q99260
P38334,Q06144
P38334,P25087
P38334,Q05080
P38334,P22146
P38334,P39006
P38334,Q08484
P38334,P33300
P38334,Q99299
P38334,P32842
P38334,P40957
P38334,P35187
P38334,P53038
P38334,P53037
P38334,Q06636
P38334,P43571
P38334,Q04080
P38334,P17121
P38334,P38069
P38334,P46985
P38334,P53154
P38334,P36095
P38334,Q04410
P38334,Q06147
P38334,P40056
P38334,P38682
P38334,P43621
P38334,P41544
P38334,Q12154
P38334,P36015
P38334,P25296
P38334,Q92331
P38334,P47160
P38334,Q12127
P38334,Q12038
P38334,Q06389
P38334,P53045
P38334,P32353
P38334,P38555
P38334,P54839
P38334,P35206
P38334,P41338
P38334,P39926
P38334,P40150
P38334,P21951
P38334,P43563
P38334,P32458
P38334,P45976
P38334,P24279
P38334,P33297
P38334,Q12446
P38334,P53549
P38334,P26188
P38334,P43601
P38334,P40554
P38334,P69771
P38334,Q99176
P38334,P13099
P38334,P53938
P38334,P32589
P38334,Q06108
P38334,P25604
P38334,P87284
P38334,P39968
P38334,P38822
P38334,Q08004
P38334,Q04272
P38334,P53950
P38334,P40343
P38334,Q08747
P38334,P32602
P38334,P38242
P38334,P39078
P38334,P53622
P38334,P06101
P38334,P22213
P38334,P41810
P38334,P49018
P38334,Q04082
P38334,P39958
P38334,P40094
P38334,P07560
P38334,P43636
P38334,P41811
P38334,P30777
P38334,P33411
P38334,P53271
P38334,P53039
P38334,P53303
P38334,P29704
P38334,P22804
P38334,P40527
P38334,P40482
P38334,Q00245
P38334,P40992
P38334,P39005
P38334,P46673
P38334,P35201
P38334,Q07830
P38334,Q01590
P38334,Q06245
P38334,P14743
P38334,Q00416
P38334,P41733
P38334,Q04338
P38334,Q03691
P38334,Q05021
P38334,P17555
P38334,P53734
P38334,P06785
P38334,P32864
P38334,P53600
P38334,P48415
P38334,P21825
P38334,Q02457
P38334,P29295
P38334,P20133
P38334,Q07350
P38334,P25386
P38334,Q12030
P38334,P39079
P38334,P39081
P38334,Q92317
P38334,Q03322
P38334,P28791
P38334,P23301
P38334,P32630
P38334,P40096
P38334,P43577
P38334,P43614
P38334,P53168
P38334,P53115
P38334,P22224
P38334,P33307
P38334,P39927
P38334,P40558
P38334,P40468
P38334,P32354
P38334,P15367
P38334,Q00618
P38334,P47027
P38334,P42949
P38334,P22696
P38334,P47093
P38334,P47112
P38334,P36094
P38334,P36146
P38334,P15938
P38334,P25385
P38334,Q12186
P38334,Q06217
P38334,P53550
P38334,P53878
P38334,P11938
P38334,P39104
P38334,P17065
P38334,P11655
P38334,P32377
P38334,Q08236
P38334,Q12517
P38334,Q12189
P38334,P07274
P38334,P19524
P38334,O13297
P38334,P15303
P38334,P14020
P38334,Q05359
P38334,P27637
P38334,P39549
P38334,P34218
P38334,P25337
P38334,P25364
P38334,P35182
P38334,Q12361
P38334,Q07468
P38334,P38959
P38334,Q03769
P38334,P46674
P38334,Q03983
P38334,Q03956
P38334,P04911
P38334,Q04089
P38334,Q03388
P38334,P40057
P38334,P43603
P38334,P35190
P38334,P53083
P38334,P53252
P38334,P53279
P38334,P24000
P38334,P50077
P38334,P53309
P38334,P40340
P38334,P38817
P38334,P38845
P38334,P40553
P38334,P40505
P38334,P40335
P38334,P47039
P38334,P32525
P38334,P47104
P38334,P47175
P38334,P47178
P38334,P36088
P38334,P34233
P38334,P36115
P38334,Q07794
P38334,Q12164
P38334,Q07824
P38334,Q07872
P38334,Q12150
P38334,P39015
P38334,Q06150
P38334,Q06164
P38334,P41057
P38334,P18496
P38334,P05739
P38334,Q03703
P38334,P54003
P38334,P40959
P38334,P50264
P38334,P48353
P38334,Q05031
P38334,Q03530
P38334,Q03554
P38334,P53973
P38334,P23292
P38334,P22579
P38334,Q92328
